Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,0.090000,0.090000,0.080000,0.090000,0.090000,98000
2018-05-09,0.080000,0.090000,0.080000,0.090000,0.090000,106000
2018-05-10,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-05-11,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-05-14,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-05-15,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-05-16,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-05-17,0.080000,0.080000,0.080000,0.080000,0.080000,57000
2018-05-18,0.080000,0.080000,0.080000,0.080000,0.080000,2800
2018-05-22,0.080000,0.080000,0.080000,0.080000,0.080000,14400
2018-05-23,0.080000,0.090000,0.080000,0.090000,0.090000,491800
2018-05-24,0.080000,0.080000,0.080000,0.080000,0.080000,20000
2018-05-25,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-05-28,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-05-29,0.090000,0.090000,0.090000,0.090000,0.090000,8000
2018-05-30,0.080000,0.080000,0.080000,0.080000,0.080000,2000
2018-05-31,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-01,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-04,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-05,0.080000,0.080000,0.080000,0.080000,0.080000,4000
2018-06-06,0.090000,0.090000,0.070000,0.070000,0.070000,61400
2018-06-07,0.080000,0.080000,0.080000,0.080000,0.080000,8000
2018-06-08,0.080000,0.080000,0.080000,0.080000,0.080000,25000
2018-06-11,0.080000,0.080000,0.080000,0.080000,0.080000,500
2018-06-12,0.080000,0.080000,0.080000,0.080000,0.080000,27000
2018-06-13,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-14,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-15,0.080000,0.080000,0.080000,0.080000,0.080000,1000
2018-06-18,0.070000,0.070000,0.070000,0.070000,0.070000,54200
2018-06-19,0.080000,0.080000,0.060000,0.070000,0.070000,94000
2018-06-20,0.070000,0.070000,0.070000,0.070000,0.070000,48500
2018-06-21,0.070000,0.080000,0.070000,0.080000,0.080000,64000
2018-06-22,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-25,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-26,0.070000,0.080000,0.070000,0.080000,0.080000,3400
2018-06-27,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-28,0.080000,0.080000,0.070000,0.070000,0.070000,50000
2018-06-29,0.080000,0.080000,0.070000,0.070000,0.070000,163400
2018-07-03,0.070000,0.070000,0.070000,0.070000,0.070000,0
2018-07-04,0.080000,0.080000,0.080000,0.080000,0.080000,7000
2018-07-05,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-06,0.080000,0.080000,0.080000,0.080000,0.080000,900
2018-07-09,0.080000,0.080000,0.070000,0.070000,0.070000,15000
2018-07-10,0.080000,0.080000,0.080000,0.080000,0.080000,22400
2018-07-11,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-12,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-13,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-16,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-17,0.080000,0.080000,0.080000,0.080000,0.080000,10000
2018-07-18,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-19,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-20,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-07-23,0.070000,0.070000,0.070000,0.070000,0.070000,2800
2018-07-24,0.070000,0.070000,0.070000,0.070000,0.070000,0
2018-07-25,0.070000,0.070000,0.070000,0.070000,0.070000,1000
2018-07-26,0.080000,0.080000,0.070000,0.070000,0.070000,38400
2018-07-27,0.070000,0.070000,0.070000,0.070000,0.070000,29000
2018-07-30,0.070000,0.070000,0.070000,0.070000,0.070000,0
2018-07-31,0.070000,0.070000,0.070000,0.070000,0.070000,31000
2018-08-01,0.070000,0.070000,0.070000,0.070000,0.070000,20000
2018-08-02,0.070000,0.070000,0.070000,0.070000,0.070000,12000
2018-08-03,0.070000,0.070000,0.070000,0.070000,0.070000,0
2018-08-07,0.070000,0.070000,0.070000,0.070000,0.070000,6000
2018-08-08,0.070000,0.080000,0.070000,0.080000,0.080000,10000
2018-08-09,0.070000,0.080000,0.070000,0.080000,0.080000,5700
2018-08-10,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-08-13,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-08-14,0.070000,0.070000,0.070000,0.070000,0.070000,23000
2018-08-15,0.070000,0.070000,0.070000,0.070000,0.070000,47000
2018-08-16,0.070000,0.070000,0.070000,0.070000,0.070000,4000
2018-08-17,0.070000,0.070000,0.070000,0.070000,0.070000,48000
2018-08-20,0.070000,0.070000,0.070000,0.070000,0.070000,1700
2018-08-21,0.070000,0.080000,0.070000,0.070000,0.070000,52000
2018-08-22,0.070000,0.070000,0.070000,0.070000,0.070000,52000
2018-08-23,0.070000,0.070000,0.070000,0.070000,0.070000,0
2018-08-24,0.070000,0.070000,0.060000,0.060000,0.060000,1214200
2018-08-27,0.060000,0.070000,0.060000,0.060000,0.060000,911200
2018-08-28,0.060000,0.060000,0.060000,0.060000,0.060000,34000
2018-08-29,0.060000,0.060000,0.060000,0.060000,0.060000,201000
2018-08-30,0.060000,0.060000,0.060000,0.060000,0.060000,55400
2018-08-31,0.060000,0.060000,0.060000,0.060000,0.060000,153900
2018-09-04,0.070000,0.070000,0.070000,0.070000,0.070000,71000
