Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,0.500000,0.530000,0.500000,0.530000,0.530000,14500
2018-05-09,0.520000,0.520000,0.490000,0.490000,0.490000,15000
2018-05-10,0.500000,0.520000,0.500000,0.520000,0.520000,21000
2018-05-11,0.510000,0.510000,0.490000,0.490000,0.490000,36500
2018-05-14,0.490000,0.490000,0.490000,0.490000,0.490000,12500
2018-05-15,0.490000,0.490000,0.460000,0.470000,0.470000,54000
2018-05-16,0.470000,0.490000,0.470000,0.490000,0.490000,48500
2018-05-17,0.490000,0.490000,0.490000,0.490000,0.490000,10000
2018-05-18,0.490000,0.490000,0.490000,0.490000,0.490000,0
2018-05-22,0.450000,0.450000,0.420000,0.440000,0.440000,225200
2018-05-23,0.460000,0.480000,0.460000,0.470000,0.470000,68100
2018-05-24,0.480000,0.500000,0.470000,0.500000,0.500000,61000
2018-05-25,0.470000,0.520000,0.470000,0.500000,0.500000,37100
2018-05-28,0.500000,0.520000,0.500000,0.500000,0.500000,30200
2018-05-29,0.490000,0.500000,0.470000,0.480000,0.480000,61600
2018-05-30,0.480000,0.480000,0.480000,0.480000,0.480000,18500
2018-05-31,0.480000,0.490000,0.480000,0.480000,0.480000,103500
2018-06-01,0.480000,0.490000,0.460000,0.490000,0.490000,9100
2018-06-04,0.500000,0.500000,0.460000,0.500000,0.500000,46000
2018-06-05,0.500000,0.580000,0.470000,0.570000,0.570000,66500
2018-06-06,0.590000,0.600000,0.560000,0.600000,0.600000,57300
2018-06-07,0.660000,0.660000,0.570000,0.570000,0.570000,24900
2018-06-08,0.570000,0.570000,0.500000,0.520000,0.520000,107500
2018-06-11,0.550000,0.550000,0.550000,0.550000,0.550000,12000
2018-06-12,0.550000,0.560000,0.520000,0.520000,0.520000,12900
2018-06-13,0.550000,0.550000,0.510000,0.510000,0.510000,44200
2018-06-14,0.510000,0.510000,0.510000,0.510000,0.510000,18000
2018-06-15,0.520000,0.520000,0.510000,0.510000,0.510000,11000
